 RespId,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9
476813,Some,Some,Some,Some,Some,Some,Some,Some,Some
476814,None,Only a few,Some,A lot,Only a few,Some,Some,Only a few,A lot
476815,Only a few,Only a few,Only a few,Some,Only a few,Only a few,Only a few,None,Some
476817,None,Only a few,Only a few,Only a few,A lot,Some,Some,Some,A lot
476819,Some,Only a few,Some,Only a few,Only a few,Some,Only a few,Some,Only a few
476821,Some,None,A lot,Some,A lot,Some,None,A lot,A lot
476822,Some,Some,Some,Some,Some,Some,None,A lot,A lot
476823,None,Only a few,Some,Some,None,Only a few,Some,Only a few,Some
476824,A lot,Some,A lot,A lot,Some,A lot,Only a few,A lot,Some
476825,None,Only a few,Only a few,Only a few,Some,Some,Some,Only a few,Some
476826,Only a few,Some,A lot,Some,A lot,A lot,A lot,A lot,A lot
476827,None,Only a few,Only a few,Some,Only a few,Some,Only a few,Some,A lot
476828,Only a few,Only a few,Some,Some,Only a few,Only a few,Some,Some,Some
476830,Only a few,Some,A lot,Some,Some,Only a few,Only a few,Some,Some
476831,None,None,None,Some,None,Some,A lot,Some,A lot
476832,Some,Some,Some,Some,A lot,Some,Some,Some,Some
476833,Some,Only a few,Some,Some,Only a few,Some,None,Some,A lot
476834,None,Only a few,Some,A lot,Only a few,A lot,Some,A lot,A lot
476835,None,None,Only a few,Only a few,None,Only a few,Only a few,Only a few,Only a few
476836,None,None,Some,Some,Only a few,Some,None,Some,Some
476837,A lot,Only a few,Some,Some,Only a few,A lot,Only a few,A lot,Only a few
476838,Some,Only a few,Some,Some,Some,Some,None,A lot,A lot
476839,A lot,None,Some,Only a few,None,Only a few,None,A lot,Only a few
487409,None,Only a few,Some,A lot,None,Only a few,Some,Only a few,Some
476841,Only a few,A lot,A lot,A lot,A lot,A lot,A lot,A lot,Some
476842,A lot,Some,A lot,A lot,Some,A lot,Only a few,A lot,A lot
476845,None,None,None,Some,None,Only a few,Some,None,Some
476846,None,Some,Some,A lot,Some,A lot,Some,Some,Some
476849,Some,Some,A lot,Some,Some,Some,Only a few,A lot,A lot
476850,Some,,Some,Only a few,Only a few,Some,,A lot,Some
476851,A lot,Only a few,Only a few,Some,Only a few,Only a few,None,A lot,None
476853,None,A lot,Some,A lot,A lot,A lot,A lot,A lot,A lot
476854,Only a few,None,Only a few,None,None,None,None,None,A lot
476855,A lot,Some,Some,Some,Only a few,Some,Only a few,A lot,Some
476856,Only a few,None,Some,Only a few,Only a few,Some,None,Some,A lot
476857,Only a few,None,Only a few,None,None,Only a few,None,A lot,Only a few
476859,None,None,None,None,None,None,None,None,None
476860,Only a few,Only a few,Some,Some,Only a few,Only a few,Some,Some,Some
476861,Some,Some,Some,A lot,Some,Some,A lot,Some,Some
476862,A lot,Some,Some,Some,Some,Some,Some,A lot,A lot
476865,Some,Some,Only a few,None,Some,None,Only a few,Some,Some
476866,None,Some,Some,A lot,Only a few,Some,Only a few,Some,A lot
476868,A lot,Some,A lot,A lot,Some,A lot,Only a few,Some,A lot
476869,None,Some,Some,Some,Some,Some,Some,Some,Some
476871,Some,Some,Some,Some,Some,Some,Some,Some,Some
476872,Some,Some,Some,Some,Some,Some,Only a few,A lot,A lot
476874,None,Only a few,Only a few,A lot,Only a few,Some,Some,Some,A lot
476875,Only a few,None,A lot,Only a few,None,Some,None,Some,Only a few
476876,Some,Some,A lot,Some,Only a few,Some,Only a few,Only a few,A lot
476877,Some,Only a few,A lot,A lot,A lot,Some,None,A lot,Only a few
476879,Only a few,Some,Some,A lot,Only a few,Some,Only a few,Some,A lot
476881,Only a few,Only a few,Some,Some,Only a few,Only a few,Only a few,Some,Some
476882,None,Only a few,Some,Only a few,Only a few,Only a few,Some,Some,Some
487456,None,Only a few,Some,Only a few,Some,Some,Some,None,A lot
476884,A lot,Some,A lot,A lot,Only a few,Only a few,None,Some,Some
487460,A lot,Some,A lot,Only a few,Some,None,None,A lot,A lot
487462,Only a few,Only a few,Only a few,A lot,Only a few,Only a few,Only a few,Only a few,Only a few
476887,Some,Some,None,Some,Some,Some,Some,Some,Some
476889,A lot,Some,A lot,A lot,Some,A lot,None,A lot,Only a few
487466,None,Only a few,Some,Some,Some,Some,Only a few,Some,Some
476890,Only a few,Only a few,A lot,A lot,Some,Some,Some,Some,A lot
476891,Some,Only a few,Some,Some,Some,Some,Only a few,Some,A lot
476893,None,Only a few,None,None,Only a few,Only a few,None,Some,Some
476894,None,Only a few,A lot,A lot,Some,Some,Some,Some,A lot
487474,A lot,Some,Some,Only a few,Only a few,A lot,Only a few,A lot,Some
476897,None,Some,A lot,Some,Some,Some,Some,Some,Some
476898,A lot,Only a few,Some,Some,Some,Some,Only a few,A lot,Some
476900,None,Only a few,Some,A lot,Some,Only a few,None,A lot,Only a few
476901,A lot,A lot,A lot,Some,A lot,Some,Some,Some,A lot
476902,Some,Some,Some,Some,Some,Some,None,A lot,A lot
476903,Some,Some,Some,A lot,A lot,A lot,Some,Some,Some
476904,None,None,Only a few,A lot,None,A lot,A lot,A lot,A lot
476905,Only a few,Only a few,Some,A lot,Some,Only a few,Some,Only a few,Some
476906,None,Only a few,None,Only a few,Only a few,Only a few,Only a few,Only a few,Only a few
476907,None,A lot,Only a few,A lot,A lot,A lot,A lot,None,A lot
476908,None,Only a few,Some,Only a few,Only a few,A lot,A lot,Some,Only a few
476911,None,None,Only a few,Only a few,Some,Some,Only a few,None,A lot
476912,Some,Some,Some,Some,Some,Some,Some,Only a few,Some
476913,Only a few,Only a few,Some,A lot,A lot,Only a few,Some,Only a few,A lot
476914,None,Only a few,Only a few,Some,None,Some,Only a few,Only a few,A lot
476915,Only a few,Only a few,Only a few,Some,Only a few,Some,None,Some,Some
476916,Only a few,Only a few,Some,Some,Some,Some,Only a few,A lot,A lot
476917,None,Some,None,A lot,Some,Some,A lot,None,A lot
476920,None,Only a few,Some,Only a few,Some,Some,None,Some,Only a few
476921,Only a few,None,None,Only a few,None,None,Only a few,None,Some
476922,Only a few,Only a few,A lot,Some,None,Some,Only a few,Only a few,A lot
476923,None,None,Only a few,Only a few,Only a few,Only a few,None,Only a few,Only a few
487503,None,None,None,A lot,None,None,None,None,None
476924,A lot,None,None,A lot,None,A lot,None,A lot,Some
476925,None,Only a few,Only a few,Some,Some,Some,Only a few,Some,Some
476926,Only a few,Some,Some,Some,Some,Some,Some,Some,Some
476927,None,Some,Some,A lot,Some,A lot,Some,Some,A lot
476928,Some,Only a few,Some,Only a few,Some,Some,None,A lot,A lot
476930,None,Some,Some,A lot,Some,Some,Some,Some,A lot
476931,Some,Only a few,Some,Some,Some,Some,None,A lot,Some
476932,Some,Some,Some,Some,Some,Only a few,Only a few,Some,A lot
476933,None,None,None,None,None,None,Some,None,None
476934,None,Only a few,Only a few,Some,Only a few,Some,Only a few,Some,Some
476936,Only a few,Only a few,A lot,A lot,Only a few,A lot,Some,A lot,A lot
476937,None,Some,Some,Some,Some,None,Only a few,Only a few,A lot
476938,None,Only a few,A lot,A lot,Some,Some,Some,Some,A lot
476939,None,Only a few,Some,Only a few,Some,Some,Only a few,Some,Some
476940,Some,Some,A lot,A lot,A lot,Some,Some,Only a few,A lot
476941,None,Some,Some,Some,Some,Only a few,Only a few,Only a few,Some
476942,Some,Only a few,Only a few,A lot,Some,Some,Some,Some,A lot
476944,None,Only a few,Some,A lot,Only a few,Some,Some,None,A lot
476945,None,Some,Only a few,A lot,Some,A lot,Some,Some,A lot
476948,None,Only a few,Some,Some,Some,Some,Only a few,Some,Only a few
476949,None,Only a few,Some,A lot,Some,A lot,Only a few,Some,Only a few
476950,Only a few,Some,Some,Some,Some,Some,Only a few,Some,None
476951,None,Some,Some,A lot,Only a few,Some,Only a few,Some,Some
476952,Only a few,Only a few,Only a few,A lot,Some,A lot,Only a few,A lot,A lot
476953,A lot,Only a few,Some,Only a few,A lot,None,None,A lot,Some
476954,None,Some,Some,A lot,Some,A lot,A lot,Some,A lot
476955,None,Some,A lot,A lot,Some,Some,Only a few,Only a few,A lot
476956,None,None,None,None,None,None,None,None,None
476957,Some,Some,Some,A lot,Some,A lot,Some,Some,A lot
476959,A lot,Only a few,Some,Some,Only a few,Some,Some,A lot,A lot
476960,A lot,Some,Some,Only a few,Some,Only a few,None,A lot,Some
476964,None,Only a few,Some,Only a few,Some,Only a few,Some,A lot,A lot
476965,A lot,None,Some,Only a few,Some,Some,None,A lot,Some
476967,A lot,None,Some,None,None,Only a few,None,A lot,Some
476968,None,Only a few,Some,A lot,Only a few,Only a few,Only a few,Some,Some
476969,None,None,Only a few,Some,Only a few,None,Only a few,None,A lot
476970,None,Some,Some,A lot,None,Some,Only a few,Only a few,Some
476971,None,Only a few,Only a few,Some,Only a few,Some,Some,Only a few,Only a few
476972,None,Only a few,Some,Some,Only a few,Only a few,Some,Some,Some
476973,Only a few,Only a few,Some,Some,Only a few,Some,Only a few,Some,Some
476974,Some,Only a few,A lot,A lot,A lot,A lot,Only a few,Only a few,A lot
476975,None,Only a few,A lot,A lot,A lot,Some,Some,Some,Some
476976,None,None,None,Only a few,A lot,None,None,None,A lot
476978,Only a few,Only a few,Only a few,Only a few,Only a few,Only a few,None,Only a few,Only a few
476981,None,Only a few,Some,Some,Only a few,Some,Some,Only a few,Some
476982,None,None,Some,Some,None,Some,None,A lot,Some
476983,Only a few,None,Some,Some,None,Some,None,Some,Some
476986,Some,Only a few,Some,Some,Some,Some,None,Some,A lot
476987,Only a few,Some,Some,A lot,Some,Some,Some,A lot,A lot
476988,Some,Some,Some,A lot,Some,A lot,Some,A lot,A lot
476989,None,Only a few,Some,Some,Only a few,Some,Some,Some,Some
476990,None,None,Some,Some,Some,Some,Some,Only a few,Some
476991,A lot,A lot,Some,None,A lot,Only a few,A lot,Some,None
476992,A lot,None,Some,None,Some,None,None,A lot,Only a few
487573,None,None,A lot,A lot,Some,A lot,Some,A lot,A lot
476993,None,Only a few,Only a few,Only a few,A lot,Some,Some,Only a few,A lot
476994,Some,Some,Some,Only a few,Some,Some,None,A lot,Some
476997,None,Only a few,Some,A lot,None,Some,Some,A lot,A lot
476998,Some,Some,Some,Some,Some,Some,None,A lot,A lot
476999,A lot,Some,Some,A lot,Some,Some,None,A lot,A lot
477000,None,Only a few,Only a few,Some,Some,Some,Some,Some,Some
477001,None,None,Some,A lot,None,None,Some,Some,A lot
477002,None,Some,Some,A lot,Some,A lot,Some,Some,A lot
477003,Only a few,Only a few,Some,Some,Only a few,Only a few,Only a few,Only a few,Some
477004,None,Some,Some,Some,Some,Some,Only a few,A lot,A lot
477005,None,None,Only a few,Some,None,None,None,Some,Only a few
477006,Some,Only a few,Some,Some,Some,Some,Some,A lot,Some
477008,A lot,Only a few,A lot,Some,Only a few,Only a few,None,Some,Some
477010,None,Only a few,Some,Some,None,Only a few,None,None,Some
477012,Some,Some,A lot,Some,Some,Some,Some,Some,Some
487594,None,None,None,Some,Only a few,Some,None,Only a few,Some
477013,None,Only a few,Some,Only a few,A lot,A lot,Some,A lot,A lot
477014,None,Some,Some,A lot,A lot,A lot,A lot,Some,A lot
477016,None,Only a few,Only a few,A lot,Only a few,A lot,None,Only a few,Some
477017,Some,Only a few,A lot,A lot,Some,A lot,Only a few,A lot,A lot
477018,None,None,None,Only a few,None,None,Only a few,None,Some
477019,None,None,Only a few,Some,None,None,None,None,Some
477020,,Only a few,Some,Some,Only a few,Only a few,Only a few,Some,Some
477022,None,None,None,Some,None,A lot,Only a few,Some,Only a few
477023,A lot,Some,Some,Some,Some,A lot,None,A lot,A lot
477024,A lot,Some,Some,Only a few,Some,Only a few,None,A lot,Some
477027,None,Some,A lot,Some,Some,Only a few,Some,Some,Some
477028,None,Some,Some,Some,Some,Some,Only a few,A lot,A lot
487612,None,Only a few,Only a few,A lot,Some,Some,Only a few,None,A lot
477030,Some,Some,A lot,Some,Some,Some,Only a few,A lot,A lot
477032,None,Some,Only a few,Some,Only a few,Some,Some,Only a few,Some
477033,None,Some,A lot,A lot,A lot,A lot,A lot,A lot,A lot
477035,None,Some,Some,Some,None,Some,Only a few,A lot,Some
477036,Only a few,Some,Some,A lot,Some,A lot,Some,Some,Some
477037,None,Some,Some,A lot,Only a few,Only a few,Some,Some,A lot
477038,Some,Only a few,Some,Only a few,Only a few,Only a few,None,A lot,A lot
487622,Some,Some,Some,Some,Only a few,Some,None,A lot,Some
477039,None,Only a few,Some,Some,Only a few,Some,Some,Only a few,Some
477040,None,Only a few,Some,Only a few,Some,Some,Some,None,Only a few
477042,Only a few,Only a few,Some,A lot,Some,A lot,None,A lot,Some
487631,Only a few,Some,None,Some,Some,Some,Some,Only a few,Some
477045,Only a few,Only a few,Only a few,A lot,Some,Some,None,A lot,A lot
477046,A lot,A lot,Some,Some,Some,A lot,A lot,A lot,Only a few
477047,Only a few,Only a few,Only a few,A lot,Only a few,A lot,Some,A lot,A lot
477049,Some,Some,Some,Some,Some,Some,Some,A lot,A lot
477050,None,Only a few,Some,A lot,A lot,A lot,Some,Some,Some
477051,None,Only a few,Some,Some,Some,Some,Some,,A lot
477052,Only a few,Only a few,Some,A lot,Only a few,Some,Some,Some,Some
477053,None,None,Only a few,Only a few,Only a few,Only a few,None,None,Only a few
477054,Some,Only a few,Only a few,Only a few,Only a few,Some,Only a few,A lot,Only a few
477058,None,Only a few,Some,Some,Only a few,Only a few,Some,Only a few,Some
477059,Only a few,Some,Some,A lot,Some,Some,A lot,Some,A lot
477060,Only a few,Some,Some,Some,Only a few,Some,Some,None,Some
477061,Some,Some,Some,Only a few,Some,Some,Only a few,Some,Some
477062,A lot,None,None,Some,Some,Some,None,A lot,Some
477063,Some,Some,Some,Some,Some,Some,Some,Some,Some
477064,Only a few,Some,Some,A lot,A lot,Some,Some,Some,A lot
477065,A lot,A lot,A lot,Some,Some,A lot,A lot,A lot,A lot
477066,Some,Some,,Some,Some,Some,Some,Some,Some
477067,Some,Only a few,Some,Some,Some,Only a few,Some,Only a few,Some
477068,None,Only a few,Some,A lot,Some,Some,Only a few,Only a few,A lot
477074,Some,Some,Some,Some,Some,A lot,Some,A lot,Some
477075,None,Only a few,,Only a few,None,None,None,Some,Some
477076,Only a few,Only a few,Some,A lot,Some,Some,A lot,None,Some
477077,Some,Only a few,Some,None,Only a few,Only a few,None,Some,Only a few
477080,None,Some,Only a few,Only a few,Some,None,Some,Some,Only a few
477083,Some,Some,Some,Some,Some,Some,Some,A lot,Some
477084,None,Only a few,Only a few,Some,Only a few,Some,Some,Only a few,Some
477086,None,Only a few,Some,A lot,Some,A lot,Some,Some,A lot
477087,None,Only a few,Some,Some,Some,Only a few,Some,Only a few,Some
477088,A lot,None,Some,Some,Some,Some,None,Some,Some
477090,None,Some,Some,A lot,Some,A lot,Some,None,A lot
477091,Some,Some,Some,A lot,Some,A lot,Some,Some,A lot
477094,A lot,Some,Some,None,Some,None,None,A lot,Some
477096,None,Only a few,Only a few,Some,Only a few,Only a few,None,Some,Only a few
477097,Some,Some,A lot,A lot,A lot,A lot,Some,A lot,A lot
477098,Some,Some,Some,Some,Some,Only a few,Only a few,None,A lot
477099,Some,Only a few,Some,Only a few,Only a few,Some,None,Some,Some
477100,Only a few,Only a few,Some,Only a few,Only a few,Some,None,Some,Only a few
477103,None,Only a few,Some,Only a few,Some,Only a few,Only a few,Only a few,None
487693,None,Only a few,Some,A lot,Only a few,Some,Some,Some,Some
477104,A lot,Some,Some,Some,Some,Some,Only a few,A lot,Some
477105,A lot,Only a few,A lot,A lot,Some,A lot,None,A lot,Some
477106,None,Some,Some,Some,Some,Some,Only a few,Some,None
477107,Only a few,Some,Some,A lot,Some,A lot,Some,A lot,A lot
477108,Only a few,Only a few,A lot,A lot,Only a few,Some,Some,A lot,A lot
477109,Only a few,Only a few,Only a few,Some,Only a few,Only a few,Only a few,Some,Some
477111,Some,Only a few,A lot,Some,Some,Some,Only a few,A lot,Some
477112,Some,Only a few,Some,Some,Some,Some,Some,A lot,A lot
477113,Only a few,Some,Some,Some,Some,Some,Only a few,A lot,A lot
477114,Only a few,Some,Some,A lot,A lot,A lot,Some,Some,A lot
477115,A lot,Some,A lot,Some,Some,Only a few,None,Some,Some
477117,Some,Some,Only a few,Some,Some,Only a few,Only a few,Some,Some
477118,Some,Some,Some,A lot,Some,Some,Some,Some,Some
477119,Only a few,Some,Some,Some,Some,Some,Only a few,A lot,Some
477120,None,Only a few,Only a few,Some,Some,Some,Some,Some,Some
477122,Some,None,Only a few,Only a few,None,None,None,Only a few,Some
477124,None,None,A lot,A lot,Only a few,Only a few,Only a few,Only a few,Some
477125,Only a few,Only a few,Only a few,A lot,Only a few,Only a few,Only a few,Only a few,Only a few
487718,A lot,Only a few,Only a few,None,Only a few,Only a few,None,A lot,Some
477127,Some,Some,Some,Only a few,Some,Some,Only a few,Some,Some
477129,None,Some,A lot,Some,Some,Some,Some,Some,Some
477132,Only a few,Only a few,Some,Some,Some,A lot,Some,Some,Some
477134,A lot,Some,Some,Some,Some,Some,Only a few,A lot,A lot
477135,Some,Some,Some,Some,Some,Some,Some,Some,Some
477139,Some,Some,A lot,A lot,Some,A lot,None,A lot,A lot
477140,Some,Some,Some,Some,Some,Some,Some,Only a few,Some
487733,Some,None,None,Some,Some,Some,None,Some,Some
477143,A lot,Some,Some,Some,Only a few,Some,None,A lot,Some
477145,None,Only a few,Some,Some,Only a few,Some,Only a few,None,Some
477147,None,Only a few,Only a few,Some,Only a few,Only a few,Only a few,Only a few,Some
477148,Only a few,Some,Some,Some,Some,Some,Some,Some,A lot
477149,Some,None,Only a few,Some,Only a few,Only a few,Only a few,A lot,Some
477152,Only a few,Only a few,Only a few,Some,Only a few,Only a few,Some,Only a few,A lot
477154,None,None,Some,A lot,Only a few,A lot,Only a few,A lot,A lot
477155,Some,Only a few,Some,Some,Some,Some,None,A lot,A lot
477156,Some,Some,A lot,A lot,A lot,A lot,A lot,A lot,A lot
477157,A lot,A lot,Some,Some,None,A lot,A lot,Only a few,A lot
477158,Some,Some,A lot,Some,A lot,A lot,A lot,Some,Some
477160,Some,Some,A lot,A lot,Some,Some,Some,A lot,A lot
477162,A lot,A lot,A lot,A lot,A lot,Some,A lot,A lot,A lot
477163,Only a few,Only a few,Some,A lot,Only a few,Some,None,Some,Some
487757,Some,A lot,Some,Some,Only a few,Only a few,A lot,Some,A lot
477165,None,Some,A lot,A lot,Some,Some,Some,A lot,A lot
477166,Some,Some,Some,Some,Only a few,A lot,Only a few,Some,Some
477167,Only a few,Only a few,Only a few,Only a few,Only a few,Only a few,Only a few,Only a few,A lot
477168,Only a few,Some,Some,Some,Only a few,Only a few,Only a few,Some,Some
477169,Some,Only a few,Some,A lot,Only a few,Some,Only a few,Some,Some
477170,Only a few,None,Some,None,None,A lot,None,A lot,A lot
477171,A lot,A lot,Some,None,Some,Only a few,Some,A lot,Some
477173,Only a few,Some,A lot,Some,Some,Some,Only a few,A lot,Some
477174,A lot,Some,A lot,A lot,Some,A lot,Only a few,A lot,A lot
487769,Some,Only a few,Some,A lot,Some,None,Only a few,None,A lot
477175,A lot,Only a few,Some,Some,Only a few,Some,None,A lot,A lot
477176,None,Some,Some,Only a few,Only a few,Some,Some,Only a few,A lot
477177,None,Only a few,A lot,Only a few,Some,Some,Some,Some,A lot
477178,None,Only a few,Some,Some,Some,Some,Only a few,Some,Some
477180,None,Only a few,Some,Only a few,Only a few,Some,A lot,Some,A lot
487780,None,Some,Some,Some,A lot,A lot,A lot,Some,Some
477184,Only a few,Only a few,Some,Only a few,Some,Some,None,A lot,None
487782,Some,None,Some,Some,Some,Only a few,None,A lot,Some
477186,A lot,Only a few,Some,None,A lot,Some,Some,Some,Some
487785,A lot,Only a few,None,A lot,Some,Only a few,None,None,Some
477189,Some,Some,Some,Some,Some,Some,Only a few,Some,A lot
477195,Some,Only a few,Only a few,Some,Only a few,Some,Only a few,A lot,Some
477197,Only a few,Only a few,Only a few,Only a few,Only a few,Only a few,Some,None,Only a few
477200,None,None,Some,None,Some,None,None,Only a few,A lot
477203,Only a few,Some,Some,Some,Some,Some,Some,Some,Some
487803,Some,Some,A lot,A lot,A lot,Some,Some,A lot,A lot
477204,Only a few,Only a few,Only a few,Only a few,Only a few,None,Some,Some,A lot
477205,None,Some,Some,Some,Some,Only a few,Some,Some,Some
477206,None,Only a few,Some,A lot,Only a few,A lot,Some,A lot,A lot
477207,Some,Only a few,Some,A lot,Some,Some,Some,Some,A lot
